"custom_product_code","artwork_numeric_id","source_file","source_line","image_type","image_column","image_reference","resolved_image_filename","resolved_image_path","exists","used_fallback","reason"
"SAF2026-105","105","cafe24-products-63-109.csv","44","detail","이미지등록(상세)","","105.jpg","public/images/artworks/105.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-105","105","cafe24-products-63-109.csv","44","list","이미지등록(목록)","","105.jpg","public/images/artworks/105.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-105","105","cafe24-products-63-109.csv","44","tiny","이미지등록(작은목록)","","105.jpg","public/images/artworks/105.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-105","105","cafe24-products-63-109.csv","44","small","이미지등록(축소)","","105.jpg","public/images/artworks/105.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-106","106","cafe24-products-63-109.csv","45","detail","이미지등록(상세)","","106.jpg","public/images/artworks/106.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-106","106","cafe24-products-63-109.csv","45","list","이미지등록(목록)","","106.jpg","public/images/artworks/106.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-106","106","cafe24-products-63-109.csv","45","tiny","이미지등록(작은목록)","","106.jpg","public/images/artworks/106.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-106","106","cafe24-products-63-109.csv","45","small","이미지등록(축소)","","106.jpg","public/images/artworks/106.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-107","107","cafe24-products-63-109.csv","46","detail","이미지등록(상세)","","107.jpg","public/images/artworks/107.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-107","107","cafe24-products-63-109.csv","46","list","이미지등록(목록)","","107.jpg","public/images/artworks/107.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-107","107","cafe24-products-63-109.csv","46","tiny","이미지등록(작은목록)","","107.jpg","public/images/artworks/107.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-107","107","cafe24-products-63-109.csv","46","small","이미지등록(축소)","","107.jpg","public/images/artworks/107.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-108","108","cafe24-products-63-109.csv","47","detail","이미지등록(상세)","","108.jpg","public/images/artworks/108.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-108","108","cafe24-products-63-109.csv","47","list","이미지등록(목록)","","108.jpg","public/images/artworks/108.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-108","108","cafe24-products-63-109.csv","47","tiny","이미지등록(작은목록)","","108.jpg","public/images/artworks/108.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-108","108","cafe24-products-63-109.csv","47","small","이미지등록(축소)","","108.jpg","public/images/artworks/108.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-109","109","cafe24-products-63-109.csv","48","detail","이미지등록(상세)","","109.jpg","public/images/artworks/109.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-109","109","cafe24-products-63-109.csv","48","list","이미지등록(목록)","","109.jpg","public/images/artworks/109.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-109","109","cafe24-products-63-109.csv","48","tiny","이미지등록(작은목록)","","109.jpg","public/images/artworks/109.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-109","109","cafe24-products-63-109.csv","48","small","이미지등록(축소)","","109.jpg","public/images/artworks/109.jpg","Y","Y","empty_reference_stem_fallback"
"SAF2026-145","145","cafe24-products-new.csv","2","detail","이미지등록(상세)","145.jpg","145.jpg","public/images/artworks/145.jpg","Y","N","exact"
"SAF2026-145","145","cafe24-products-new.csv","2","list","이미지등록(목록)","145.jpg","145.jpg","public/images/artworks/145.jpg","Y","N","exact"
"SAF2026-145","145","cafe24-products-new.csv","2","tiny","이미지등록(작은목록)","145.jpg","145.jpg","public/images/artworks/145.jpg","Y","N","exact"
"SAF2026-145","145","cafe24-products-new.csv","2","small","이미지등록(축소)","145.jpg","145.jpg","public/images/artworks/145.jpg","Y","N","exact"
"SAF2026-146","146","cafe24-products-new.csv","3","detail","이미지등록(상세)","146.jpg","146.jpg","public/images/artworks/146.jpg","Y","N","exact"
"SAF2026-146","146","cafe24-products-new.csv","3","list","이미지등록(목록)","146.jpg","146.jpg","public/images/artworks/146.jpg","Y","N","exact"
"SAF2026-146","146","cafe24-products-new.csv","3","tiny","이미지등록(작은목록)","146.jpg","146.jpg","public/images/artworks/146.jpg","Y","N","exact"
"SAF2026-146","146","cafe24-products-new.csv","3","small","이미지등록(축소)","146.jpg","146.jpg","public/images/artworks/146.jpg","Y","N","exact"
"SAF2026-147","147","cafe24-products-new.csv","4","detail","이미지등록(상세)","147.jpg","147.jpg","public/images/artworks/147.jpg","Y","N","exact"
"SAF2026-147","147","cafe24-products-new.csv","4","list","이미지등록(목록)","147.jpg","147.jpg","public/images/artworks/147.jpg","Y","N","exact"
"SAF2026-147","147","cafe24-products-new.csv","4","tiny","이미지등록(작은목록)","147.jpg","147.jpg","public/images/artworks/147.jpg","Y","N","exact"
"SAF2026-147","147","cafe24-products-new.csv","4","small","이미지등록(축소)","147.jpg","147.jpg","public/images/artworks/147.jpg","Y","N","exact"
"SAF2026-148","148","cafe24-products-new.csv","5","detail","이미지등록(상세)","148.jpg","148.jpg","public/images/artworks/148.jpg","Y","N","exact"
"SAF2026-148","148","cafe24-products-new.csv","5","list","이미지등록(목록)","148.jpg","148.jpg","public/images/artworks/148.jpg","Y","N","exact"
"SAF2026-148","148","cafe24-products-new.csv","5","tiny","이미지등록(작은목록)","148.jpg","148.jpg","public/images/artworks/148.jpg","Y","N","exact"
"SAF2026-148","148","cafe24-products-new.csv","5","small","이미지등록(축소)","148.jpg","148.jpg","public/images/artworks/148.jpg","Y","N","exact"
"SAF2026-149","149","cafe24-products-new.csv","6","detail","이미지등록(상세)","149.jpg","149.jpg","public/images/artworks/149.jpg","Y","N","exact"
"SAF2026-149","149","cafe24-products-new.csv","6","list","이미지등록(목록)","149.jpg","149.jpg","public/images/artworks/149.jpg","Y","N","exact"
"SAF2026-149","149","cafe24-products-new.csv","6","tiny","이미지등록(작은목록)","149.jpg","149.jpg","public/images/artworks/149.jpg","Y","N","exact"
"SAF2026-149","149","cafe24-products-new.csv","6","small","이미지등록(축소)","149.jpg","149.jpg","public/images/artworks/149.jpg","Y","N","exact"
"SAF2026-150","150","cafe24-products-new.csv","7","detail","이미지등록(상세)","150.jpg","150.jpg","public/images/artworks/150.jpg","Y","N","exact"
"SAF2026-150","150","cafe24-products-new.csv","7","list","이미지등록(목록)","150.jpg","150.jpg","public/images/artworks/150.jpg","Y","N","exact"
"SAF2026-150","150","cafe24-products-new.csv","7","tiny","이미지등록(작은목록)","150.jpg","150.jpg","public/images/artworks/150.jpg","Y","N","exact"
"SAF2026-150","150","cafe24-products-new.csv","7","small","이미지등록(축소)","150.jpg","150.jpg","public/images/artworks/150.jpg","Y","N","exact"
"SAF2026-151","151","cafe24-products-new.csv","8","detail","이미지등록(상세)","151.jpg","151.jpg","public/images/artworks/151.jpg","Y","N","exact"
"SAF2026-151","151","cafe24-products-new.csv","8","list","이미지등록(목록)","151.jpg","151.jpg","public/images/artworks/151.jpg","Y","N","exact"
"SAF2026-151","151","cafe24-products-new.csv","8","tiny","이미지등록(작은목록)","151.jpg","151.jpg","public/images/artworks/151.jpg","Y","N","exact"
"SAF2026-151","151","cafe24-products-new.csv","8","small","이미지등록(축소)","151.jpg","151.jpg","public/images/artworks/151.jpg","Y","N","exact"
"SAF2026-152","152","cafe24-products-new.csv","9","detail","이미지등록(상세)","152.jpg","152.jpg","public/images/artworks/152.jpg","Y","N","exact"
"SAF2026-152","152","cafe24-products-new.csv","9","list","이미지등록(목록)","152.jpg","152.jpg","public/images/artworks/152.jpg","Y","N","exact"
"SAF2026-152","152","cafe24-products-new.csv","9","tiny","이미지등록(작은목록)","152.jpg","152.jpg","public/images/artworks/152.jpg","Y","N","exact"
"SAF2026-152","152","cafe24-products-new.csv","9","small","이미지등록(축소)","152.jpg","152.jpg","public/images/artworks/152.jpg","Y","N","exact"
"SAF2026-153","153","cafe24-products-new.csv","10","detail","이미지등록(상세)","153.jpg","153.jpg","public/images/artworks/153.jpg","Y","N","exact"
"SAF2026-153","153","cafe24-products-new.csv","10","list","이미지등록(목록)","153.jpg","153.jpg","public/images/artworks/153.jpg","Y","N","exact"
"SAF2026-153","153","cafe24-products-new.csv","10","tiny","이미지등록(작은목록)","153.jpg","153.jpg","public/images/artworks/153.jpg","Y","N","exact"
"SAF2026-153","153","cafe24-products-new.csv","10","small","이미지등록(축소)","153.jpg","153.jpg","public/images/artworks/153.jpg","Y","N","exact"
"SAF2026-154","154","cafe24-products-new.csv","11","detail","이미지등록(상세)","154.jpg","154.jpg","public/images/artworks/154.jpg","Y","N","exact"
"SAF2026-154","154","cafe24-products-new.csv","11","list","이미지등록(목록)","154.jpg","154.jpg","public/images/artworks/154.jpg","Y","N","exact"
"SAF2026-154","154","cafe24-products-new.csv","11","tiny","이미지등록(작은목록)","154.jpg","154.jpg","public/images/artworks/154.jpg","Y","N","exact"
"SAF2026-154","154","cafe24-products-new.csv","11","small","이미지등록(축소)","154.jpg","154.jpg","public/images/artworks/154.jpg","Y","N","exact"
"SAF2026-155","155","cafe24-products-new.csv","12","detail","이미지등록(상세)","155.jpg","155.jpg","public/images/artworks/155.jpg","Y","N","exact"
"SAF2026-155","155","cafe24-products-new.csv","12","list","이미지등록(목록)","155.jpg","155.jpg","public/images/artworks/155.jpg","Y","N","exact"
"SAF2026-155","155","cafe24-products-new.csv","12","tiny","이미지등록(작은목록)","155.jpg","155.jpg","public/images/artworks/155.jpg","Y","N","exact"
"SAF2026-155","155","cafe24-products-new.csv","12","small","이미지등록(축소)","155.jpg","155.jpg","public/images/artworks/155.jpg","Y","N","exact"
"SAF2026-156","156","cafe24-products-new.csv","13","detail","이미지등록(상세)","156.jpg","156.jpg","public/images/artworks/156.jpg","Y","N","exact"
"SAF2026-156","156","cafe24-products-new.csv","13","list","이미지등록(목록)","156.jpg","156.jpg","public/images/artworks/156.jpg","Y","N","exact"
"SAF2026-156","156","cafe24-products-new.csv","13","tiny","이미지등록(작은목록)","156.jpg","156.jpg","public/images/artworks/156.jpg","Y","N","exact"
"SAF2026-156","156","cafe24-products-new.csv","13","small","이미지등록(축소)","156.jpg","156.jpg","public/images/artworks/156.jpg","Y","N","exact"
"SAF2026-157","157","cafe24-products-new.csv","14","detail","이미지등록(상세)","157.jpg","157.jpg","public/images/artworks/157.jpg","Y","N","exact"
"SAF2026-157","157","cafe24-products-new.csv","14","list","이미지등록(목록)","157.jpg","157.jpg","public/images/artworks/157.jpg","Y","N","exact"
"SAF2026-157","157","cafe24-products-new.csv","14","tiny","이미지등록(작은목록)","157.jpg","157.jpg","public/images/artworks/157.jpg","Y","N","exact"
"SAF2026-157","157","cafe24-products-new.csv","14","small","이미지등록(축소)","157.jpg","157.jpg","public/images/artworks/157.jpg","Y","N","exact"
"SAF2026-158","158","cafe24-products-new.csv","15","detail","이미지등록(상세)","158.jpg","158.jpg","public/images/artworks/158.jpg","Y","N","exact"
"SAF2026-158","158","cafe24-products-new.csv","15","list","이미지등록(목록)","158.jpg","158.jpg","public/images/artworks/158.jpg","Y","N","exact"
"SAF2026-158","158","cafe24-products-new.csv","15","tiny","이미지등록(작은목록)","158.jpg","158.jpg","public/images/artworks/158.jpg","Y","N","exact"
"SAF2026-158","158","cafe24-products-new.csv","15","small","이미지등록(축소)","158.jpg","158.jpg","public/images/artworks/158.jpg","Y","N","exact"
"SAF2026-159","159","cafe24-products-new.csv","16","detail","이미지등록(상세)","159.jpg","159.jpg","public/images/artworks/159.jpg","Y","N","exact"
"SAF2026-159","159","cafe24-products-new.csv","16","list","이미지등록(목록)","159.jpg","159.jpg","public/images/artworks/159.jpg","Y","N","exact"
"SAF2026-159","159","cafe24-products-new.csv","16","tiny","이미지등록(작은목록)","159.jpg","159.jpg","public/images/artworks/159.jpg","Y","N","exact"
"SAF2026-159","159","cafe24-products-new.csv","16","small","이미지등록(축소)","159.jpg","159.jpg","public/images/artworks/159.jpg","Y","N","exact"
"SAF2026-160","160","cafe24-products-new.csv","17","detail","이미지등록(상세)","160.jpg","160.jpg","public/images/artworks/160.jpg","Y","N","exact"
"SAF2026-160","160","cafe24-products-new.csv","17","list","이미지등록(목록)","160.jpg","160.jpg","public/images/artworks/160.jpg","Y","N","exact"
"SAF2026-160","160","cafe24-products-new.csv","17","tiny","이미지등록(작은목록)","160.jpg","160.jpg","public/images/artworks/160.jpg","Y","N","exact"
"SAF2026-160","160","cafe24-products-new.csv","17","small","이미지등록(축소)","160.jpg","160.jpg","public/images/artworks/160.jpg","Y","N","exact"
"SAF2026-161","161","cafe24-products-new.csv","18","detail","이미지등록(상세)","161.jpg","161.jpg","public/images/artworks/161.jpg","Y","N","exact"
"SAF2026-161","161","cafe24-products-new.csv","18","list","이미지등록(목록)","161.jpg","161.jpg","public/images/artworks/161.jpg","Y","N","exact"
"SAF2026-161","161","cafe24-products-new.csv","18","tiny","이미지등록(작은목록)","161.jpg","161.jpg","public/images/artworks/161.jpg","Y","N","exact"
"SAF2026-161","161","cafe24-products-new.csv","18","small","이미지등록(축소)","161.jpg","161.jpg","public/images/artworks/161.jpg","Y","N","exact"
"SAF2026-162","162","cafe24-products-new.csv","19","detail","이미지등록(상세)","162.jpg","162.jpg","public/images/artworks/162.jpg","Y","N","exact"
"SAF2026-162","162","cafe24-products-new.csv","19","list","이미지등록(목록)","162.jpg","162.jpg","public/images/artworks/162.jpg","Y","N","exact"
"SAF2026-162","162","cafe24-products-new.csv","19","tiny","이미지등록(작은목록)","162.jpg","162.jpg","public/images/artworks/162.jpg","Y","N","exact"
"SAF2026-162","162","cafe24-products-new.csv","19","small","이미지등록(축소)","162.jpg","162.jpg","public/images/artworks/162.jpg","Y","N","exact"
"SAF2026-163","163","cafe24-products-new.csv","20","detail","이미지등록(상세)","163.jpg","163.jpg","public/images/artworks/163.jpg","Y","N","exact"
"SAF2026-163","163","cafe24-products-new.csv","20","list","이미지등록(목록)","163.jpg","163.jpg","public/images/artworks/163.jpg","Y","N","exact"
"SAF2026-163","163","cafe24-products-new.csv","20","tiny","이미지등록(작은목록)","163.jpg","163.jpg","public/images/artworks/163.jpg","Y","N","exact"
"SAF2026-163","163","cafe24-products-new.csv","20","small","이미지등록(축소)","163.jpg","163.jpg","public/images/artworks/163.jpg","Y","N","exact"
"SAF2026-164","164","cafe24-products-new.csv","21","detail","이미지등록(상세)","164.jpg","164.jpg","public/images/artworks/164.jpg","Y","N","exact"
"SAF2026-164","164","cafe24-products-new.csv","21","list","이미지등록(목록)","164.jpg","164.jpg","public/images/artworks/164.jpg","Y","N","exact"
"SAF2026-164","164","cafe24-products-new.csv","21","tiny","이미지등록(작은목록)","164.jpg","164.jpg","public/images/artworks/164.jpg","Y","N","exact"
"SAF2026-164","164","cafe24-products-new.csv","21","small","이미지등록(축소)","164.jpg","164.jpg","public/images/artworks/164.jpg","Y","N","exact"
"SAF2026-165","165","cafe24-products-new.csv","22","detail","이미지등록(상세)","165.jpg","165.jpg","public/images/artworks/165.jpg","Y","N","exact"
"SAF2026-165","165","cafe24-products-new.csv","22","list","이미지등록(목록)","165.jpg","165.jpg","public/images/artworks/165.jpg","Y","N","exact"
"SAF2026-165","165","cafe24-products-new.csv","22","tiny","이미지등록(작은목록)","165.jpg","165.jpg","public/images/artworks/165.jpg","Y","N","exact"
"SAF2026-165","165","cafe24-products-new.csv","22","small","이미지등록(축소)","165.jpg","165.jpg","public/images/artworks/165.jpg","Y","N","exact"
"SAF2026-166","166","cafe24-products-new.csv","23","detail","이미지등록(상세)","166.jpg","166.jpg","public/images/artworks/166.jpg","Y","N","exact"
"SAF2026-166","166","cafe24-products-new.csv","23","list","이미지등록(목록)","166.jpg","166.jpg","public/images/artworks/166.jpg","Y","N","exact"
"SAF2026-166","166","cafe24-products-new.csv","23","tiny","이미지등록(작은목록)","166.jpg","166.jpg","public/images/artworks/166.jpg","Y","N","exact"
"SAF2026-166","166","cafe24-products-new.csv","23","small","이미지등록(축소)","166.jpg","166.jpg","public/images/artworks/166.jpg","Y","N","exact"
"SAF2026-167","167","cafe24-products-batch-004.csv","2","detail","이미지등록(상세)","167.jpg","167.jpg","public/images/artworks/167.jpg","Y","N","exact"
"SAF2026-167","167","cafe24-products-batch-004.csv","2","list","이미지등록(목록)","167.jpg","167.jpg","public/images/artworks/167.jpg","Y","N","exact"
"SAF2026-167","167","cafe24-products-batch-004.csv","2","tiny","이미지등록(작은목록)","167.jpg","167.jpg","public/images/artworks/167.jpg","Y","N","exact"
"SAF2026-167","167","cafe24-products-batch-004.csv","2","small","이미지등록(축소)","167.jpg","167.jpg","public/images/artworks/167.jpg","Y","N","exact"
"SAF2026-168","168","cafe24-products-batch-004.csv","3","detail","이미지등록(상세)","168.jpg","168.jpg","public/images/artworks/168.jpg","Y","N","exact"
"SAF2026-168","168","cafe24-products-batch-004.csv","3","list","이미지등록(목록)","168.jpg","168.jpg","public/images/artworks/168.jpg","Y","N","exact"
"SAF2026-168","168","cafe24-products-batch-004.csv","3","tiny","이미지등록(작은목록)","168.jpg","168.jpg","public/images/artworks/168.jpg","Y","N","exact"
"SAF2026-168","168","cafe24-products-batch-004.csv","3","small","이미지등록(축소)","168.jpg","168.jpg","public/images/artworks/168.jpg","Y","N","exact"
"SAF2026-169","169","cafe24-products-batch-004.csv","4","detail","이미지등록(상세)","169.jpg","169.jpg","public/images/artworks/169.jpg","Y","N","exact"
"SAF2026-169","169","cafe24-products-batch-004.csv","4","list","이미지등록(목록)","169.jpg","169.jpg","public/images/artworks/169.jpg","Y","N","exact"
"SAF2026-169","169","cafe24-products-batch-004.csv","4","tiny","이미지등록(작은목록)","169.jpg","169.jpg","public/images/artworks/169.jpg","Y","N","exact"
"SAF2026-169","169","cafe24-products-batch-004.csv","4","small","이미지등록(축소)","169.jpg","169.jpg","public/images/artworks/169.jpg","Y","N","exact"
"SAF2026-170","170","cafe24-products-batch-004.csv","5","detail","이미지등록(상세)","170.jpg","170.jpg","public/images/artworks/170.jpg","Y","N","exact"
"SAF2026-170","170","cafe24-products-batch-004.csv","5","list","이미지등록(목록)","170.jpg","170.jpg","public/images/artworks/170.jpg","Y","N","exact"
"SAF2026-170","170","cafe24-products-batch-004.csv","5","tiny","이미지등록(작은목록)","170.jpg","170.jpg","public/images/artworks/170.jpg","Y","N","exact"
"SAF2026-170","170","cafe24-products-batch-004.csv","5","small","이미지등록(축소)","170.jpg","170.jpg","public/images/artworks/170.jpg","Y","N","exact"
"SAF2026-171","171","cafe24-products-batch-004.csv","6","detail","이미지등록(상세)","171.jpg","171.jpg","public/images/artworks/171.jpg","Y","N","exact"
"SAF2026-171","171","cafe24-products-batch-004.csv","6","list","이미지등록(목록)","171.jpg","171.jpg","public/images/artworks/171.jpg","Y","N","exact"
"SAF2026-171","171","cafe24-products-batch-004.csv","6","tiny","이미지등록(작은목록)","171.jpg","171.jpg","public/images/artworks/171.jpg","Y","N","exact"
"SAF2026-171","171","cafe24-products-batch-004.csv","6","small","이미지등록(축소)","171.jpg","171.jpg","public/images/artworks/171.jpg","Y","N","exact"
"SAF2026-172","172","cafe24-products-batch-004.csv","7","detail","이미지등록(상세)","172.jpg","172.jpg","public/images/artworks/172.jpg","Y","N","exact"
"SAF2026-172","172","cafe24-products-batch-004.csv","7","list","이미지등록(목록)","172.jpg","172.jpg","public/images/artworks/172.jpg","Y","N","exact"
"SAF2026-172","172","cafe24-products-batch-004.csv","7","tiny","이미지등록(작은목록)","172.jpg","172.jpg","public/images/artworks/172.jpg","Y","N","exact"
"SAF2026-172","172","cafe24-products-batch-004.csv","7","small","이미지등록(축소)","172.jpg","172.jpg","public/images/artworks/172.jpg","Y","N","exact"
"SAF2026-173","173","cafe24-products-batch-004.csv","8","detail","이미지등록(상세)","173.png","173.jpg","public/images/artworks/173.jpg","Y","Y","extension_fallback"
"SAF2026-173","173","cafe24-products-batch-004.csv","8","list","이미지등록(목록)","173.png","173.jpg","public/images/artworks/173.jpg","Y","Y","extension_fallback"
"SAF2026-173","173","cafe24-products-batch-004.csv","8","tiny","이미지등록(작은목록)","173.png","173.jpg","public/images/artworks/173.jpg","Y","Y","extension_fallback"
"SAF2026-173","173","cafe24-products-batch-004.csv","8","small","이미지등록(축소)","173.png","173.jpg","public/images/artworks/173.jpg","Y","Y","extension_fallback"
"SAF2026-174","174","cafe24-products-batch-004.csv","9","detail","이미지등록(상세)","174.jpg","174.jpg","public/images/artworks/174.jpg","Y","N","exact"
"SAF2026-174","174","cafe24-products-batch-004.csv","9","list","이미지등록(목록)","174.jpg","174.jpg","public/images/artworks/174.jpg","Y","N","exact"
"SAF2026-174","174","cafe24-products-batch-004.csv","9","tiny","이미지등록(작은목록)","174.jpg","174.jpg","public/images/artworks/174.jpg","Y","N","exact"
"SAF2026-174","174","cafe24-products-batch-004.csv","9","small","이미지등록(축소)","174.jpg","174.jpg","public/images/artworks/174.jpg","Y","N","exact"
"SAF2026-175","175","cafe24-products-batch-004.csv","10","detail","이미지등록(상세)","175.jpg","175.jpg","public/images/artworks/175.jpg","Y","N","exact"
"SAF2026-175","175","cafe24-products-batch-004.csv","10","list","이미지등록(목록)","175.jpg","175.jpg","public/images/artworks/175.jpg","Y","N","exact"
"SAF2026-175","175","cafe24-products-batch-004.csv","10","tiny","이미지등록(작은목록)","175.jpg","175.jpg","public/images/artworks/175.jpg","Y","N","exact"
"SAF2026-175","175","cafe24-products-batch-004.csv","10","small","이미지등록(축소)","175.jpg","175.jpg","public/images/artworks/175.jpg","Y","N","exact"
"SAF2026-176","176","cafe24-products-batch-004.csv","11","detail","이미지등록(상세)","176.jpg","176.jpg","public/images/artworks/176.jpg","Y","N","exact"
"SAF2026-176","176","cafe24-products-batch-004.csv","11","list","이미지등록(목록)","176.jpg","176.jpg","public/images/artworks/176.jpg","Y","N","exact"
"SAF2026-176","176","cafe24-products-batch-004.csv","11","tiny","이미지등록(작은목록)","176.jpg","176.jpg","public/images/artworks/176.jpg","Y","N","exact"
"SAF2026-176","176","cafe24-products-batch-004.csv","11","small","이미지등록(축소)","176.jpg","176.jpg","public/images/artworks/176.jpg","Y","N","exact"
"SAF2026-177","177","cafe24-products-batch-004.csv","12","detail","이미지등록(상세)","177.jpg","177.jpg","public/images/artworks/177.jpg","Y","N","exact"
"SAF2026-177","177","cafe24-products-batch-004.csv","12","list","이미지등록(목록)","177.jpg","177.jpg","public/images/artworks/177.jpg","Y","N","exact"
"SAF2026-177","177","cafe24-products-batch-004.csv","12","tiny","이미지등록(작은목록)","177.jpg","177.jpg","public/images/artworks/177.jpg","Y","N","exact"
"SAF2026-177","177","cafe24-products-batch-004.csv","12","small","이미지등록(축소)","177.jpg","177.jpg","public/images/artworks/177.jpg","Y","N","exact"
"SAF2026-178","178","cafe24-products-batch-004.csv","13","detail","이미지등록(상세)","178.jpg","178.jpg","public/images/artworks/178.jpg","Y","N","exact"
"SAF2026-178","178","cafe24-products-batch-004.csv","13","list","이미지등록(목록)","178.jpg","178.jpg","public/images/artworks/178.jpg","Y","N","exact"
"SAF2026-178","178","cafe24-products-batch-004.csv","13","tiny","이미지등록(작은목록)","178.jpg","178.jpg","public/images/artworks/178.jpg","Y","N","exact"
"SAF2026-178","178","cafe24-products-batch-004.csv","13","small","이미지등록(축소)","178.jpg","178.jpg","public/images/artworks/178.jpg","Y","N","exact"
"SAF2026-179","179","cafe24-products-batch-004.csv","14","detail","이미지등록(상세)","179.jpg","179.jpg","public/images/artworks/179.jpg","Y","N","exact"
"SAF2026-179","179","cafe24-products-batch-004.csv","14","list","이미지등록(목록)","179.jpg","179.jpg","public/images/artworks/179.jpg","Y","N","exact"
"SAF2026-179","179","cafe24-products-batch-004.csv","14","tiny","이미지등록(작은목록)","179.jpg","179.jpg","public/images/artworks/179.jpg","Y","N","exact"
"SAF2026-179","179","cafe24-products-batch-004.csv","14","small","이미지등록(축소)","179.jpg","179.jpg","public/images/artworks/179.jpg","Y","N","exact"
"SAF2026-180","180","cafe24-products-batch-004.csv","15","detail","이미지등록(상세)","180.jpg","180.jpg","public/images/artworks/180.jpg","Y","N","exact"
"SAF2026-180","180","cafe24-products-batch-004.csv","15","list","이미지등록(목록)","180.jpg","180.jpg","public/images/artworks/180.jpg","Y","N","exact"
"SAF2026-180","180","cafe24-products-batch-004.csv","15","tiny","이미지등록(작은목록)","180.jpg","180.jpg","public/images/artworks/180.jpg","Y","N","exact"
"SAF2026-180","180","cafe24-products-batch-004.csv","15","small","이미지등록(축소)","180.jpg","180.jpg","public/images/artworks/180.jpg","Y","N","exact"
"SAF2026-181","181","cafe24-products-batch-004.csv","16","detail","이미지등록(상세)","181.jpg","181.jpg","public/images/artworks/181.jpg","Y","N","exact"
"SAF2026-181","181","cafe24-products-batch-004.csv","16","list","이미지등록(목록)","181.jpg","181.jpg","public/images/artworks/181.jpg","Y","N","exact"
"SAF2026-181","181","cafe24-products-batch-004.csv","16","tiny","이미지등록(작은목록)","181.jpg","181.jpg","public/images/artworks/181.jpg","Y","N","exact"
"SAF2026-181","181","cafe24-products-batch-004.csv","16","small","이미지등록(축소)","181.jpg","181.jpg","public/images/artworks/181.jpg","Y","N","exact"
"SAF2026-182","182","cafe24-products-batch-004.csv","17","detail","이미지등록(상세)","182.jpg","182.jpg","public/images/artworks/182.jpg","Y","N","exact"
"SAF2026-182","182","cafe24-products-batch-004.csv","17","list","이미지등록(목록)","182.jpg","182.jpg","public/images/artworks/182.jpg","Y","N","exact"
"SAF2026-182","182","cafe24-products-batch-004.csv","17","tiny","이미지등록(작은목록)","182.jpg","182.jpg","public/images/artworks/182.jpg","Y","N","exact"
"SAF2026-182","182","cafe24-products-batch-004.csv","17","small","이미지등록(축소)","182.jpg","182.jpg","public/images/artworks/182.jpg","Y","N","exact"
"SAF2026-183","183","cafe24-products-batch-004.csv","18","detail","이미지등록(상세)","183.jpg","183.jpg","public/images/artworks/183.jpg","Y","N","exact"
"SAF2026-183","183","cafe24-products-batch-004.csv","18","list","이미지등록(목록)","183.jpg","183.jpg","public/images/artworks/183.jpg","Y","N","exact"
"SAF2026-183","183","cafe24-products-batch-004.csv","18","tiny","이미지등록(작은목록)","183.jpg","183.jpg","public/images/artworks/183.jpg","Y","N","exact"
"SAF2026-183","183","cafe24-products-batch-004.csv","18","small","이미지등록(축소)","183.jpg","183.jpg","public/images/artworks/183.jpg","Y","N","exact"
"SAF2026-184","184","cafe24-products-batch-004.csv","19","detail","이미지등록(상세)","184.jpg","184.jpg","public/images/artworks/184.jpg","Y","N","exact"
"SAF2026-184","184","cafe24-products-batch-004.csv","19","list","이미지등록(목록)","184.jpg","184.jpg","public/images/artworks/184.jpg","Y","N","exact"
"SAF2026-184","184","cafe24-products-batch-004.csv","19","tiny","이미지등록(작은목록)","184.jpg","184.jpg","public/images/artworks/184.jpg","Y","N","exact"
"SAF2026-184","184","cafe24-products-batch-004.csv","19","small","이미지등록(축소)","184.jpg","184.jpg","public/images/artworks/184.jpg","Y","N","exact"
"SAF2026-185","185","cafe24-products-batch-004.csv","20","detail","이미지등록(상세)","185.jpg","185.jpg","public/images/artworks/185.jpg","Y","N","exact"
"SAF2026-185","185","cafe24-products-batch-004.csv","20","list","이미지등록(목록)","185.jpg","185.jpg","public/images/artworks/185.jpg","Y","N","exact"
"SAF2026-185","185","cafe24-products-batch-004.csv","20","tiny","이미지등록(작은목록)","185.jpg","185.jpg","public/images/artworks/185.jpg","Y","N","exact"
"SAF2026-185","185","cafe24-products-batch-004.csv","20","small","이미지등록(축소)","185.jpg","185.jpg","public/images/artworks/185.jpg","Y","N","exact"
