"상품코드","자체 상품코드","진열상태","판매상태","상품분류 번호","상품분류 신상품영역","상품분류 추천상품영역","상품명","영문 상품명","상품명(관리용)","공급사 상품명","모델명","상품 요약설명","상품 간략설명","상품 상세설명","모바일 상품 상세설명 설정","모바일 상품 상세설명","검색어설정","과세구분","소비자가","공급가","상품가","판매가","판매가 대체문구 사용","판매가 대체문구","주문수량 제한 기준","최소 주문수량(이상)","최대 주문수량(이하)","적립금","적립금 구분","공통이벤트 정보","성인인증","옵션사용","품목 구성방식","옵션 표시방식","옵션세트명","옵션입력","옵션 스타일","버튼이미지 설정","색상 설정","필수여부","품절표시 문구","추가입력옵션","추가입력옵션 명칭","추가입력옵션 선택/필수여부","입력글자수(자)","이미지등록(상세)","이미지등록(목록)","이미지등록(작은목록)","이미지등록(축소)","이미지등록(추가)","제조사","공급사","브랜드","트렌드","자체분류 코드","제조일자","출시일자","유효기간 사용여부","유효기간","원산지","상품부피(cm)","상품결제안내","상품배송안내","교환/반품안내","서비스문의/안내","배송정보","배송방법","국내/해외배송","배송지역","배송비 선결제 설정","배송기간","배송비 구분","배송비입력","스토어픽업 설정","상품 전체중량(kg)","HS코드","상품 구분(해외통관)","상품소재","영문 상품소재(해외통관)","옷감(해외통관)","검색엔진최적화(SEO) 검색엔진 노출 설정","검색엔진최적화(SEO) Title","검색엔진최적화(SEO) Author","검색엔진최적화(SEO) Description","검색엔진최적화(SEO) Keywords","검색엔진최적화(SEO) 상품 이미지 Alt 텍스트","개별결제수단설정","상품배송유형 코드","메모"
"","SAF2026-276","Y","Y","43","Y","Y","겨울항구 - 손장섭","","[276] 손장섭","","","회화 | 종이에 유채 | 확인 중","손장섭(孫壯燮, 1941- 2021)은 1980년대 민중 미술을 이끈 단체인 '현실과 발언'의 창립 회원이었다. 그는 역사와 민중의 삶에 대한 깊은 애정과 현실 인식을 바탕으로 역사화, 풍경화 연작을 제작하면서 역사와 자연의 시간이 결합된 자신만의 독특한 풍경 회화를 구축했다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">겨울항구</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">손장섭</p><p style=""color: #888;"">종이에 유채 | 확인 중 | 2010</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">손장섭(孫壯燮, 1941- 2021)은 1980년대 민중 미술을 이끈 단체인 '현실과 발언'의 창립 회원이었다. 그는 역사와 민중의 삶에 대한 깊은 애정과 현실 인식을 바탕으로 역사화, 풍경화 연작을 제작하면서 역사와 자연의 시간이 결합된 자신만의 독특한 풍경 회화를 구축했다.
손장섭의 1980년대 작품은 치열한 역사의식과 현실의 모순에 대한 저항 의식을 드러내는 전형적인 민중 미술 경향을 띤다. 그는 1990년대 말까지 역사화 연작과 함께 한국의 자연 풍경, 서민들의 모습을 담은 회화 작업을 꾸준히 지속했으며, 2000년대에 들어서는 '나무' 연작과 '풍경화' 연작을 작업하며 오랜 세월 한자리에서 버티며 역사의 현장을 고스란히 목격한 자연을 주인공으로 삼았다.</p></div></div>","A","","손장섭,회화,씨앗페,SAF2026,미술,예술,작품","B","15000000","15000000","15000000","15000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","276.png","276.png","276.png","276.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-277","Y","Y","43","Y","Y","손 모은 사람 - 김정원","","[277] 김정원","","","회화 | 확인 중 | 25.4x19.2cm","","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">손 모은 사람</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">김정원</p><p style=""color: #888;"">확인 중 | 25.4x19.2cm | 확인 중</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;""></p></div></div>","A","","김정원,회화,씨앗페,SAF2026,미술,예술,작품","B","100000","100000","100000","100000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","277.png","277.png","277.png","277.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-278","Y","Y","43","Y","Y","기억의 푸른 바오밥 - 이열","","[278] 이열","","","회화 | hahnemuhle Baryta FB, pigment ink-jet print | A4 size","","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">기억의 푸른 바오밥</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">이열</p><p style=""color: #888;"">hahnemuhle Baryta FB, pigment ink-jet print | A4 size | 확인 중</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;""></p></div></div>","A","","이열,회화,씨앗페,SAF2026,미술,예술,작품","B","150000","150000","150000","150000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","278.png","278.png","278.png","278.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-279","Y","Y","43","Y","Y","쏘가리 - 박생광","","[279] 박생광","","","회화 | 종이에 연필 | 25x18cm","","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">쏘가리</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">박생광</p><p style=""color: #888;"">종이에 연필 | 25x18cm | 1950년대 추정</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;""></p></div></div>","A","","박생광,회화,씨앗페,SAF2026,미술,예술,작품","B","2000000","2000000","2000000","2000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","279.png","279.png","279.png","279.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
