"상품코드","자체 상품코드","진열상태","판매상태","상품분류 번호","상품분류 신상품영역","상품분류 추천상품영역","상품명","영문 상품명","상품명(관리용)","공급사 상품명","모델명","상품 요약설명","상품 간략설명","상품 상세설명","모바일 상품 상세설명 설정","모바일 상품 상세설명","검색어설정","과세구분","소비자가","공급가","상품가","판매가","판매가 대체문구 사용","판매가 대체문구","주문수량 제한 기준","최소 주문수량(이상)","최대 주문수량(이하)","적립금","적립금 구분","공통이벤트 정보","성인인증","옵션사용","품목 구성방식","옵션 표시방식","옵션세트명","옵션입력","옵션 스타일","버튼이미지 설정","색상 설정","필수여부","품절표시 문구","추가입력옵션","추가입력옵션 명칭","추가입력옵션 선택/필수여부","입력글자수(자)","이미지등록(상세)","이미지등록(목록)","이미지등록(작은목록)","이미지등록(축소)","이미지등록(추가)","제조사","공급사","브랜드","트렌드","자체분류 코드","제조일자","출시일자","유효기간 사용여부","유효기간","원산지","상품부피(cm)","상품결제안내","상품배송안내","교환/반품안내","서비스문의/안내","배송정보","배송방법","국내/해외배송","배송지역","배송비 선결제 설정","배송기간","배송비 구분","배송비입력","스토어픽업 설정","상품 전체중량(kg)","HS코드","상품 구분(해외통관)","상품소재","영문 상품소재(해외통관)","옷감(해외통관)","검색엔진최적화(SEO) 검색엔진 노출 설정","검색엔진최적화(SEO) Title","검색엔진최적화(SEO) Author","검색엔진최적화(SEO) Description","검색엔진최적화(SEO) Keywords","검색엔진최적화(SEO) 상품 이미지 Alt 텍스트","개별결제수단설정","상품배송유형 코드","메모"
"","SAF2026-218","Y","Y","43","Y","Y","속리산 돌거북 - 민정기","","[218] 민정기","","","회화 | 캔버스에 유채 | 60.6x45.5cm","민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">속리산 돌거북</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">민정기</p><p style=""color: #888;"">캔버스에 유채 | 60.6x45.5cm | 2025</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.</p></div></div>","A","","민정기,회화,씨앗페,SAF2026,미술,예술,작품","B","18000000","18000000","18000000","18000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","218.jpeg","218.jpeg","218.jpeg","218.jpeg","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-219","Y","Y","43","Y","Y","서후리에서 - 벼베기 - 민정기","","[219] 민정기","","","회화 | 캔버스에 유채 | 45.5x53cm","민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">서후리에서 - 벼베기</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">민정기</p><p style=""color: #888;"">캔버스에 유채 | 45.5x53cm | 2025</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.</p></div></div>","A","","민정기,회화,씨앗페,SAF2026,미술,예술,작품","B","18000000","18000000","18000000","18000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","219.jpeg","219.jpeg","219.jpeg","219.jpeg","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-220","Y","Y","43","Y","Y","포옹 - 민정기","","[220] 민정기","","","판화 | 실크스크린(판화) | 40.2x52cm","민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">포옹</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">민정기</p><p style=""color: #888;"">실크스크린(판화) | 40.2x52cm | 2025 | 에디션 14, 16, 18</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.</p></div></div>","A","","민정기,판화,씨앗페,SAF2026,미술,예술,작품","B","1000000","1000000","1000000","1000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","220.jpeg","220.jpeg","220.jpeg","220.jpeg","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-221","Y","Y","43","Y","Y","추수 - 민정기","","[221] 민정기","","","판화 | 실크스크린(판화) | 57x41.5cm","민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">추수</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">민정기</p><p style=""color: #888;"">실크스크린(판화) | 57x41.5cm | 2025 | 에디션 14, 16, 18</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">민정기(閔晶基, Min Joung-Ki, b.1949)는 '현실과 발언' 창립회원으로 민중미술진영의 주요 작가로서 참여했으며, 90년대 이후부터는 경기도 양평으로 거소를 옮겨 '산과 땅과 더불어 살아가는' 인간의 삶의 회화적 기록이라 이름할 산수화, 화훼화를 그려내고 있다.</p></div></div>","A","","민정기,판화,씨앗페,SAF2026,미술,예술,작품","B","1000000","1000000","1000000","1000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","221.jpeg","221.jpeg","221.jpeg","221.jpeg","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-222","Y","Y","43","Y","Y","영웅 - 서공임","","[222] 서공임","","","민화 | 한지, 수간분채 | 65x95cm","서공임 작가는 40년 넘게 민화 외길을 걸어온 한국의 대표적인 현대 민화가로, 전통 민화의 맥을 잇되 세련된 색감과 현대적 감각을 더해 독자적인 작품 세계를 구축했으며, 민화의 대중화 및 국제화에 힘쓰고 있는 민화 대가다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">영웅</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">서공임</p><p style=""color: #888;"">한지, 수간분채 | 65x95cm | 2020</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">서공임 작가는 40년 넘게 민화 외길을 걸어온 한국의 대표적인 현대 민화가로, 전통 민화의 맥을 잇되 세련된 색감과 현대적 감각을 더해 독자적인 작품 세계를 구축했으며, 《민화 컬러링 위시북》 등 저술 활동과 함께 민화의 대중화 및 국제화에 힘쓰고 있는 민화 대가다.</p></div></div>","A","","서공임,민화,씨앗페,SAF2026,미술,예술,작품","B","7000000","7000000","7000000","7000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","222.png","222.png","222.png","222.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-223","Y","Y","43","Y","Y","영웅 - 서공임","","[223] 서공임","","","민화 | 한지, 수간분채 | 65x95cm","서공임 작가는 40년 넘게 민화 외길을 걸어온 한국의 대표적인 현대 민화가로, 전통 민화의 맥을 잇되 세련된 색감과 현대적 감각을 더해 독자적인 작품 세계를 구축했으며, 민화의 대중화 및 국제화에 힘쓰고 있는 민화 대가다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">영웅</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">서공임</p><p style=""color: #888;"">한지, 수간분채 | 65x95cm | 2020</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">서공임 작가는 40년 넘게 민화 외길을 걸어온 한국의 대표적인 현대 민화가로, 전통 민화의 맥을 잇되 세련된 색감과 현대적 감각을 더해 독자적인 작품 세계를 구축했으며, 《민화 컬러링 위시북》 등 저술 활동과 함께 민화의 대중화 및 국제화에 힘쓰고 있는 민화 대가다.</p></div></div>","A","","서공임,민화,씨앗페,SAF2026,미술,예술,작품","B","7000000","7000000","7000000","7000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","223.png","223.png","223.png","223.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-224","Y","Y","43","Y","Y","오름의아침 - 김수오","","[224] 김수오","","","사진 | Pigment ink on FineArt Paper print | 70x40cm","나는 전자공학을 전공한 후 한의사의 길을 걸으면서 카메라를 들었다. 낮에는 한의원에서 아픈 사람들을 진료하고, 새벽과 밤에는 카메라를 들고 중산간 들판과 오름을 다니며 사라져가는 화산섬 제주의 풍광을 담고 있다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">오름의아침</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">김수오</p><p style=""color: #888;"">Pigment ink on FineArt Paper print | 70x40cm | 2021</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">나는 전자공학을 전공한 후 한의사의 길을 걸으면서 카메라를 들었다. 낮에는 한의원에서 아픈 사람들을 진료하고, 새벽과 밤에는 카메라를 들고 중산간 들판과 오름을 다니며 사라져가는 화산섬 제주의 풍광을 담고 있다.</p></div></div>","A","","김수오,사진,씨앗페,SAF2026,미술,예술,작품","B","1000000","1000000","1000000","1000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","224.png","224.png","224.png","224.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-225","Y","Y","43","Y","Y","겨울한라산 - 김수오","","[225] 김수오","","","사진 | Pigment ink on FineArt Paper print | 70x40cm","나는 전자공학을 전공한 후 한의사의 길을 걸으면서 카메라를 들었다. 낮에는 한의원에서 아픈 사람들을 진료하고, 새벽과 밤에는 카메라를 들고 중산간 들판과 오름을 다니며 사라져가는 화산섬 제주의 풍광을 담고 있다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">겨울한라산</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">김수오</p><p style=""color: #888;"">Pigment ink on FineArt Paper print | 70x40cm | 2017</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">나는 전자공학을 전공한 후 한의사의 길을 걸으면서 카메라를 들었다. 낮에는 한의원에서 아픈 사람들을 진료하고, 새벽과 밤에는 카메라를 들고 중산간 들판과 오름을 다니며 사라져가는 화산섬 제주의 풍광을 담고 있다.</p></div></div>","A","","김수오,사진,씨앗페,SAF2026,미술,예술,작품","B","1000000","1000000","1000000","1000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","225.png","225.png","225.png","225.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-226","Y","Y","43","Y","Y","겨울중산간 - 김수오","","[226] 김수오","","","사진 | Pigment ink on FineArt Paper print | 70x46cm","나는 전자공학을 전공한 후 한의사의 길을 걸으면서 카메라를 들었다. 낮에는 한의원에서 아픈 사람들을 진료하고, 새벽과 밤에는 카메라를 들고 중산간 들판과 오름을 다니며 사라져가는 화산섬 제주의 풍광을 담고 있다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">겨울중산간</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">김수오</p><p style=""color: #888;"">Pigment ink on FineArt Paper print | 70x46cm | 2020</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">나는 전자공학을 전공한 후 한의사의 길을 걸으면서 카메라를 들었다. 낮에는 한의원에서 아픈 사람들을 진료하고, 새벽과 밤에는 카메라를 들고 중산간 들판과 오름을 다니며 사라져가는 화산섬 제주의 풍광을 담고 있다.</p></div></div>","A","","김수오,사진,씨앗페,SAF2026,미술,예술,작품","B","1000000","1000000","1000000","1000000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","226.png","226.png","226.png","226.png","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","SAF2026-227","Y","Y","43","Y","Y","병오마 2 - 우용민","","[227] 우용민","","","회화 | 한지에 먹 | 71x36cm","우용민은 수묵화 작가로 두륜, 지리산 등 자연을 주제로 작업하고 있다. 전남 국제 수묵 비엔날레 등 다수의 전시에 참여했다.","<div style=""font-family: 'Noto Sans KR', sans-serif; line-height: 1.8; color: #333;""><div style=""margin-bottom: 30px;""><h2 style=""font-size: 24px; margin-bottom: 10px;"">병오마 2</h2><p style=""font-size: 18px; color: #666; margin-bottom: 5px;"">우용민</p><p style=""color: #888;"">한지에 먹 | 71x36cm | 2026</p></div><div style=""margin-bottom: 30px;""><h3 style=""font-size: 18px; border-bottom: 1px solid #ddd; padding-bottom: 10px; margin-bottom: 15px;"">작가 소개</h3><p style=""white-space: pre-line;"">우용민은 수묵화 작가로 두륜, 지리산 등 자연을 주제로 작업하고 있다.</p></div></div>","A","","우용민,수묵화,씨앗페,SAF2026,미술,예술,작품","B","700000","700000","700000","700000","N","","","1","1","","","","N","N","","","","","","","","","품절","","","","","227.jpeg","227.jpeg","227.jpeg","227.jpeg","","","","","","","","","N","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
